nom_chaine,heure,contexte_jour,est_ramadan,est_ferie,age_groupe_pred,sexe_pred,revenu_pred,nb_foyers
beIN Sports 2,0,Mercredi,0,0,45+,H,moyen,26
beIN Sports 2,0,Samedi,0,0,18-24,F,eleve,2
beIN Sports 2,0,Samedi,0,0,18-24,F,faible,32
beIN Sports 2,0,Samedi,0,0,18-24,F,moyen,34
beIN Sports 2,0,Samedi,0,0,18-24,H,eleve,8
beIN Sports 2,0,Samedi,0,0,18-24,H,faible,56
beIN Sports 2,0,Samedi,0,0,18-24,H,moyen,86
beIN Sports 2,0,Samedi,0,0,25-34,F,faible,24
beIN Sports 2,0,Samedi,0,0,25-34,F,moyen,28
beIN Sports 2,0,Samedi,0,0,25-34,H,eleve,4
beIN Sports 2,0,Samedi,0,0,25-34,H,faible,76
beIN Sports 2,0,Samedi,0,0,25-34,H,moyen,110
beIN Sports 2,0,Samedi,0,0,35-44,F,faible,28
beIN Sports 2,0,Samedi,0,0,35-44,F,moyen,42
beIN Sports 2,0,Samedi,0,0,35-44,H,faible,102
beIN Sports 2,0,Samedi,0,0,35-44,H,moyen,120
beIN Sports 2,0,Samedi,0,0,45+,F,faible,20
beIN Sports 2,0,Samedi,0,0,45+,F,moyen,26
beIN Sports 2,0,Samedi,0,0,45+,H,faible,34
beIN Sports 2,0,Samedi,0,0,45+,H,moyen,46
beIN Sports 2,0,Vendredi,0,0,18-24,F,faible,26
beIN Sports 2,0,Vendredi,0,0,18-24,F,moyen,20
beIN Sports 2,0,Vendredi,0,0,18-24,H,eleve,4
beIN Sports 2,0,Vendredi,0,0,18-24,H,faible,64
beIN Sports 2,0,Vendredi,0,0,18-24,H,moyen,88
beIN Sports 2,0,Vendredi,0,0,25-34,F,faible,22
beIN Sports 2,0,Vendredi,0,0,25-34,F,moyen,46
beIN Sports 2,0,Vendredi,0,0,25-34,H,faible,94
beIN Sports 2,0,Vendredi,0,0,25-34,H,moyen,106
beIN Sports 2,0,Vendredi,0,0,35-44,F,faible,40
beIN Sports 2,0,Vendredi,0,0,35-44,F,moyen,66
beIN Sports 2,0,Vendredi,0,0,35-44,H,faible,106
beIN Sports 2,0,Vendredi,0,0,35-44,H,moyen,198
beIN Sports 2,0,Vendredi,0,0,45+,F,eleve,2
beIN Sports 2,0,Vendredi,0,0,45+,F,faible,8
beIN Sports 2,0,Vendredi,0,0,45+,F,moyen,28
beIN Sports 2,0,Vendredi,0,0,45+,H,faible,76
beIN Sports 2,0,Vendredi,0,0,45+,H,moyen,60
beIN Sports 2,1,Dimanche,0,0,18-24,F,faible,2
beIN Sports 2,1,Dimanche,0,0,18-24,F,moyen,4
beIN Sports 2,1,Dimanche,0,0,18-24,H,faible,28
beIN Sports 2,1,Dimanche,0,0,18-24,H,moyen,36
beIN Sports 2,1,Dimanche,0,0,25-34,F,faible,12
beIN Sports 2,1,Dimanche,0,0,25-34,F,moyen,22
beIN Sports 2,1,Dimanche,0,0,25-34,H,faible,28
beIN Sports 2,1,Dimanche,0,0,25-34,H,moyen,50
beIN Sports 2,1,Dimanche,0,0,35-44,F,faible,28
beIN Sports 2,1,Dimanche,0,0,35-44,F,moyen,22
beIN Sports 2,1,Dimanche,0,0,35-44,H,faible,32
beIN Sports 2,1,Dimanche,0,0,35-44,H,moyen,60
beIN Sports 2,1,Dimanche,0,0,45+,F,faible,6
beIN Sports 2,1,Dimanche,0,0,45+,F,moyen,12
beIN Sports 2,1,Dimanche,0,0,45+,H,faible,8
beIN Sports 2,1,Dimanche,0,0,45+,H,moyen,24
beIN Sports 2,1,Jeudi,0,1,18-24,F,faible,12
beIN Sports 2,1,Jeudi,0,1,18-24,H,faible,42
beIN Sports 2,1,Jeudi,0,1,18-24,H,moyen,22
beIN Sports 2,1,Jeudi,0,1,25-34,F,faible,6
beIN Sports 2,1,Jeudi,0,1,25-34,F,moyen,18
beIN Sports 2,1,Jeudi,0,1,25-34,H,eleve,2
beIN Sports 2,1,Jeudi,0,1,25-34,H,faible,20
beIN Sports 2,1,Jeudi,0,1,25-34,H,moyen,26
beIN Sports 2,1,Jeudi,0,1,35-44,F,faible,20
beIN Sports 2,1,Jeudi,0,1,35-44,F,moyen,4
beIN Sports 2,1,Jeudi,0,1,35-44,H,eleve,2
beIN Sports 2,1,Jeudi,0,1,35-44,H,faible,34
beIN Sports 2,1,Jeudi,0,1,35-44,H,moyen,62
beIN Sports 2,1,Jeudi,0,1,45+,F,faible,2
beIN Sports 2,1,Jeudi,0,1,45+,F,moyen,10
beIN Sports 2,1,Jeudi,0,1,45+,H,faible,22
beIN Sports 2,1,Jeudi,0,1,45+,H,moyen,14
beIN Sports 2,1,Lundi,0,0,18-24,F,faible,4
beIN Sports 2,1,Lundi,0,0,18-24,F,moyen,8
beIN Sports 2,1,Lundi,0,0,18-24,H,faible,20
beIN Sports 2,1,Lundi,0,0,18-24,H,moyen,18
beIN Sports 2,1,Lundi,0,0,25-34,F,faible,2
beIN Sports 2,1,Lundi,0,0,25-34,F,moyen,14
beIN Sports 2,1,Lundi,0,0,25-34,H,faible,26
beIN Sports 2,1,Lundi,0,0,25-34,H,moyen,20
beIN Sports 2,1,Lundi,0,0,35-44,F,faible,4
beIN Sports 2,1,Lundi,0,0,35-44,F,moyen,14
beIN Sports 2,1,Lundi,0,0,35-44,H,eleve,2
beIN Sports 2,1,Lundi,0,0,35-44,H,faible,24
beIN Sports 2,1,Lundi,0,0,35-44,H,moyen,24
beIN Sports 2,1,Lundi,0,0,45+,F,faible,8
beIN Sports 2,1,Lundi,0,0,45+,F,moyen,4
beIN Sports 2,1,Lundi,0,0,45+,H,faible,12
beIN Sports 2,1,Lundi,0,0,45+,H,moyen,22
beIN Sports 2,1,Mardi,0,0,18-24,F,faible,10
beIN Sports 2,1,Mardi,0,0,18-24,F,moyen,4
beIN Sports 2,1,Mardi,0,0,18-24,H,faible,22
beIN Sports 2,1,Mardi,0,0,18-24,H,moyen,16
beIN Sports 2,1,Mardi,0,0,25-34,F,faible,10
beIN Sports 2,1,Mardi,0,0,25-34,F,moyen,14
beIN Sports 2,1,Mardi,0,0,25-34,H,faible,2
beIN Sports 2,1,Mardi,0,0,25-34,H,moyen,14
beIN Sports 2,1,Mardi,0,0,35-44,F,faible,8
beIN Sports 2,1,Mardi,0,0,35-44,F,moyen,12
beIN Sports 2,1,Mardi,0,0,35-44,H,faible,20
beIN Sports 2,1,Mardi,0,0,35-44,H,moyen,22
beIN Sports 2,1,Mardi,0,0,45+,F,moyen,2
beIN Sports 2,1,Mardi,0,0,45+,H,faible,4
beIN Sports 2,1,Mardi,0,0,45+,H,moyen,22
beIN Sports 2,1,Mercredi,0,0,18-24,F,faible,10
beIN Sports 2,1,Mercredi,0,0,18-24,F,moyen,8
beIN Sports 2,1,Mercredi,0,0,18-24,H,faible,8
beIN Sports 2,1,Mercredi,0,0,18-24,H,moyen,10
beIN Sports 2,1,Mercredi,0,0,25-34,F,faible,2
beIN Sports 2,1,Mercredi,0,0,25-34,F,moyen,12
beIN Sports 2,1,Mercredi,0,0,25-34,H,eleve,2
beIN Sports 2,1,Mercredi,0,0,25-34,H,faible,20
beIN Sports 2,1,Mercredi,0,0,25-34,H,moyen,14
beIN Sports 2,1,Mercredi,0,0,35-44,F,faible,4
beIN Sports 2,1,Mercredi,0,0,35-44,F,moyen,12
beIN Sports 2,1,Mercredi,0,0,35-44,H,eleve,2
beIN Sports 2,1,Mercredi,0,0,35-44,H,faible,22
beIN Sports 2,1,Mercredi,0,0,35-44,H,moyen,24
beIN Sports 2,1,Mercredi,0,0,45+,F,moyen,2
beIN Sports 2,1,Mercredi,0,0,45+,H,faible,12
beIN Sports 2,1,Mercredi,0,0,45+,H,moyen,24
beIN Sports 2,1,Samedi,0,0,18-24,F,faible,12
beIN Sports 2,1,Samedi,0,0,18-24,F,moyen,8
beIN Sports 2,1,Samedi,0,0,18-24,H,eleve,8
beIN Sports 2,1,Samedi,0,0,18-24,H,faible,22
beIN Sports 2,1,Samedi,0,0,18-24,H,moyen,38
beIN Sports 2,1,Samedi,0,0,25-34,F,faible,2
beIN Sports 2,1,Samedi,0,0,25-34,F,moyen,16
beIN Sports 2,1,Samedi,0,0,25-34,H,faible,32
beIN Sports 2,1,Samedi,0,0,25-34,H,moyen,38
beIN Sports 2,1,Samedi,0,0,35-44,F,faible,6
beIN Sports 2,1,Samedi,0,0,35-44,F,moyen,26
beIN Sports 2,1,Samedi,0,0,35-44,H,faible,48
beIN Sports 2,1,Samedi,0,0,35-44,H,moyen,60
beIN Sports 2,1,Samedi,0,0,45+,F,eleve,2
beIN Sports 2,1,Samedi,0,0,45+,F,faible,2
beIN Sports 2,1,Samedi,0,0,45+,F,moyen,4
beIN Sports 2,1,Samedi,0,0,45+,H,faible,18
beIN Sports 2,1,Samedi,0,0,45+,H,moyen,16
beIN Sports 2,1,Vendredi,0,0,18-24,F,faible,6
beIN Sports 2,1,Vendredi,0,0,18-24,F,moyen,20
beIN Sports 2,1,Vendredi,0,0,18-24,H,eleve,4
beIN Sports 2,1,Vendredi,0,0,18-24,H,faible,34
beIN Sports 2,1,Vendredi,0,0,18-24,H,moyen,36
beIN Sports 2,1,Vendredi,0,0,25-34,F,faible,16
beIN Sports 2,1,Vendredi,0,0,25-34,F,moyen,20
beIN Sports 2,1,Vendredi,0,0,25-34,H,faible,44
beIN Sports 2,1,Vendredi,0,0,25-34,H,moyen,32
beIN Sports 2,1,Vendredi,0,0,35-44,F,faible,10
beIN Sports 2,1,Vendredi,0,0,35-44,F,moyen,22
beIN Sports 2,1,Vendredi,0,0,35-44,H,faible,32
beIN Sports 2,1,Vendredi,0,0,35-44,H,moyen,62
beIN Sports 2,1,Vendredi,0,0,45+,F,faible,4
beIN Sports 2,1,Vendredi,0,0,45+,F,moyen,18
beIN Sports 2,1,Vendredi,0,0,45+,H,faible,20
beIN Sports 2,1,Vendredi,0,0,45+,H,moyen,34
beIN Sports 2,11,Samedi,0,0,45+,F,moyen,2
beIN Sports 2,12,Dimanche,0,0,45+,F,moyen,2
beIN Sports 2,12,Dimanche,0,0,45+,H,moyen,4
beIN Sports 2,12,Jeudi,0,1,25-34,F,faible,2
beIN Sports 2,12,Jeudi,0,1,35-44,F,moyen,2
beIN Sports 2,12,Jeudi,0,1,35-44,H,moyen,2
beIN Sports 2,12,Jeudi,0,1,45+,F,faible,4
beIN Sports 2,12,Jeudi,0,1,45+,H,faible,8
beIN Sports 2,12,Jeudi,0,1,45+,H,moyen,12
beIN Sports 2,12,Lundi,0,0,35-44,H,faible,2
beIN Sports 2,12,Lundi,0,0,45+,H,faible,2
beIN Sports 2,12,Mardi,0,0,35-44,H,faible,2
beIN Sports 2,12,Mardi,0,0,45+,F,moyen,6
beIN Sports 2,12,Mardi,0,0,45+,H,faible,2
beIN Sports 2,12,Mercredi,0,0,25-34,H,moyen,2
beIN Sports 2,12,Mercredi,0,0,45+,H,moyen,2
beIN Sports 2,12,Samedi,0,0,35-44,F,moyen,2
beIN Sports 2,12,Samedi,0,0,35-44,H,faible,2
beIN Sports 2,12,Samedi,0,0,45+,F,moyen,2
beIN Sports 2,12,Samedi,0,0,45+,H,faible,4
beIN Sports 2,12,Samedi,0,0,45+,H,moyen,8
beIN Sports 2,12,Vendredi,0,0,35-44,H,faible,4
beIN Sports 2,12,Vendredi,0,0,45+,H,faible,4
beIN Sports 2,12,Vendredi,0,0,45+,H,moyen,2
beIN Sports 2,13,Dimanche,0,0,25-34,F,faible,6
beIN Sports 2,13,Dimanche,0,0,25-34,H,faible,4
beIN Sports 2,13,Dimanche,0,0,25-34,H,moyen,6
beIN Sports 2,13,Dimanche,0,0,35-44,F,faible,4
beIN Sports 2,13,Dimanche,0,0,35-44,F,moyen,4
beIN Sports 2,13,Dimanche,0,0,35-44,H,faible,6
beIN Sports 2,13,Dimanche,0,0,35-44,H,moyen,12
beIN Sports 2,13,Dimanche,0,0,45+,F,faible,8
beIN Sports 2,13,Dimanche,0,0,45+,F,moyen,12
beIN Sports 2,13,Dimanche,0,0,45+,H,faible,12
beIN Sports 2,13,Dimanche,0,0,45+,H,moyen,38
beIN Sports 2,13,Jeudi,0,1,25-34,H,faible,2
beIN Sports 2,13,Jeudi,0,1,25-34,H,moyen,2
beIN Sports 2,13,Jeudi,0,1,35-44,F,moyen,4
beIN Sports 2,13,Jeudi,0,1,35-44,H,faible,8
beIN Sports 2,13,Jeudi,0,1,35-44,H,moyen,16
beIN Sports 2,13,Jeudi,0,1,45+,F,faible,8
beIN Sports 2,13,Jeudi,0,1,45+,F,moyen,2
beIN Sports 2,13,Jeudi,0,1,45+,H,faible,16
beIN Sports 2,13,Jeudi,0,1,45+,H,moyen,32
beIN Sports 2,13,Lundi,0,0,25-34,H,moyen,4
beIN Sports 2,13,Lundi,0,0,35-44,F,faible,2
beIN Sports 2,13,Lundi,0,0,35-44,F,moyen,4
beIN Sports 2,13,Lundi,0,0,35-44,H,moyen,10
beIN Sports 2,13,Lundi,0,0,45+,F,faible,6
beIN Sports 2,13,Lundi,0,0,45+,F,moyen,2
beIN Sports 2,13,Lundi,0,0,45+,H,faible,4
beIN Sports 2,13,Lundi,0,0,45+,H,moyen,8
beIN Sports 2,13,Mardi,0,0,25-34,F,faible,2
beIN Sports 2,13,Mardi,0,0,25-34,F,moyen,4
beIN Sports 2,13,Mardi,0,0,25-34,H,faible,2
beIN Sports 2,13,Mardi,0,0,25-34,H,moyen,2
beIN Sports 2,13,Mardi,0,0,35-44,H,faible,4
beIN Sports 2,13,Mardi,0,0,35-44,H,moyen,10
beIN Sports 2,13,Mardi,0,0,45+,F,faible,4
beIN Sports 2,13,Mardi,0,0,45+,F,moyen,4
beIN Sports 2,13,Mardi,0,0,45+,H,faible,16
beIN Sports 2,13,Mardi,0,0,45+,H,moyen,10
beIN Sports 2,13,Mercredi,0,0,25-34,H,moyen,2
beIN Sports 2,13,Mercredi,0,0,35-44,F,faible,2
beIN Sports 2,13,Mercredi,0,0,35-44,F,moyen,4
beIN Sports 2,13,Mercredi,0,0,45+,F,faible,2
beIN Sports 2,13,Mercredi,0,0,45+,F,moyen,2
beIN Sports 2,13,Mercredi,0,0,45+,H,faible,4
beIN Sports 2,13,Mercredi,0,0,45+,H,moyen,8
beIN Sports 2,13,Samedi,0,0,25-34,F,moyen,2
beIN Sports 2,13,Samedi,0,0,25-34,H,moyen,4
beIN Sports 2,13,Samedi,0,0,35-44,F,moyen,4
beIN Sports 2,13,Samedi,0,0,35-44,H,faible,4
beIN Sports 2,13,Samedi,0,0,35-44,H,moyen,2
beIN Sports 2,13,Samedi,0,0,45+,F,moyen,14
beIN Sports 2,13,Samedi,0,0,45+,H,eleve,2
beIN Sports 2,13,Samedi,0,0,45+,H,faible,4
beIN Sports 2,13,Samedi,0,0,45+,H,moyen,26
beIN Sports 2,13,Vendredi,0,0,35-44,F,faible,2
beIN Sports 2,13,Vendredi,0,0,35-44,H,moyen,4
beIN Sports 2,13,Vendredi,0,0,45+,H,eleve,2
beIN Sports 2,13,Vendredi,0,0,45+,H,faible,4
beIN Sports 2,13,Vendredi,0,0,45+,H,moyen,4
beIN Sports 2,14,Dimanche,0,0,18-24,H,moyen,2
beIN Sports 2,14,Dimanche,0,0,25-34,F,moyen,4
beIN Sports 2,14,Dimanche,0,0,25-34,H,faible,6
beIN Sports 2,14,Dimanche,0,0,25-34,H,moyen,20
beIN Sports 2,14,Dimanche,0,0,35-44,F,faible,16
beIN Sports 2,14,Dimanche,0,0,35-44,F,moyen,8
beIN Sports 2,14,Dimanche,0,0,35-44,H,eleve,2
beIN Sports 2,14,Dimanche,0,0,35-44,H,faible,16
beIN Sports 2,14,Dimanche,0,0,35-44,H,moyen,44
beIN Sports 2,14,Dimanche,0,0,45+,F,faible,20
beIN Sports 2,14,Dimanche,0,0,45+,F,moyen,28
beIN Sports 2,14,Dimanche,0,0,45+,H,faible,46
beIN Sports 2,14,Dimanche,0,0,45+,H,moyen,54
beIN Sports 2,14,Jeudi,0,1,18-24,H,faible,2
beIN Sports 2,14,Jeudi,0,1,18-24,H,moyen,6
beIN Sports 2,14,Jeudi,0,1,25-34,F,faible,4
beIN Sports 2,14,Jeudi,0,1,25-34,F,moyen,2
beIN Sports 2,14,Jeudi,0,1,25-34,H,faible,26
beIN Sports 2,14,Jeudi,0,1,25-34,H,moyen,26
beIN Sports 2,14,Jeudi,0,1,35-44,F,eleve,2
beIN Sports 2,14,Jeudi,0,1,35-44,F,faible,10
beIN Sports 2,14,Jeudi,0,1,35-44,F,moyen,28
beIN Sports 2,14,Jeudi,0,1,35-44,H,eleve,2
beIN Sports 2,14,Jeudi,0,1,35-44,H,faible,36
beIN Sports 2,14,Jeudi,0,1,35-44,H,moyen,66
beIN Sports 2,14,Jeudi,0,1,45+,F,eleve,4
beIN Sports 2,14,Jeudi,0,1,45+,F,faible,12
beIN Sports 2,14,Jeudi,0,1,45+,F,moyen,18
beIN Sports 2,14,Jeudi,0,1,45+,H,faible,44
beIN Sports 2,14,Jeudi,0,1,45+,H,moyen,74
beIN Sports 2,14,Lundi,0,0,18-24,H,moyen,2
beIN Sports 2,14,Lundi,0,0,25-34,F,moyen,6
beIN Sports 2,14,Lundi,0,0,25-34,H,faible,8
beIN Sports 2,14,Lundi,0,0,25-34,H,moyen,6
beIN Sports 2,14,Lundi,0,0,35-44,F,faible,6
beIN Sports 2,14,Lundi,0,0,35-44,F,moyen,2
beIN Sports 2,14,Lundi,0,0,35-44,H,faible,14
beIN Sports 2,14,Lundi,0,0,35-44,H,moyen,26
beIN Sports 2,14,Lundi,0,0,45+,F,faible,4
beIN Sports 2,14,Lundi,0,0,45+,F,moyen,8
beIN Sports 2,14,Lundi,0,0,45+,H,eleve,2
beIN Sports 2,14,Lundi,0,0,45+,H,faible,30
beIN Sports 2,14,Lundi,0,0,45+,H,moyen,38
beIN Sports 2,14,Mardi,0,0,18-24,H,eleve,4
beIN Sports 2,14,Mardi,0,0,18-24,H,moyen,2
beIN Sports 2,14,Mardi,0,0,25-34,F,faible,2
beIN Sports 2,14,Mardi,0,0,25-34,F,moyen,10
beIN Sports 2,14,Mardi,0,0,25-34,H,faible,2
beIN Sports 2,14,Mardi,0,0,25-34,H,moyen,14
beIN Sports 2,14,Mardi,0,0,35-44,F,faible,8
beIN Sports 2,14,Mardi,0,0,35-44,F,moyen,6
beIN Sports 2,14,Mardi,0,0,35-44,H,faible,18
beIN Sports 2,14,Mardi,0,0,35-44,H,moyen,20
beIN Sports 2,14,Mardi,0,0,45+,F,faible,6
beIN Sports 2,14,Mardi,0,0,45+,F,moyen,10
beIN Sports 2,14,Mardi,0,0,45+,H,eleve,2
beIN Sports 2,14,Mardi,0,0,45+,H,faible,30
beIN Sports 2,14,Mardi,0,0,45+,H,moyen,36
beIN Sports 2,14,Mercredi,0,0,25-34,F,faible,4
beIN Sports 2,14,Mercredi,0,0,25-34,F,moyen,2
beIN Sports 2,14,Mercredi,0,0,25-34,H,faible,2
beIN Sports 2,14,Mercredi,0,0,25-34,H,moyen,10
beIN Sports 2,14,Mercredi,0,0,35-44,F,faible,6
beIN Sports 2,14,Mercredi,0,0,35-44,F,moyen,6
beIN Sports 2,14,Mercredi,0,0,35-44,H,faible,10
beIN Sports 2,14,Mercredi,0,0,35-44,H,moyen,18
beIN Sports 2,14,Mercredi,0,0,45+,F,faible,4
beIN Sports 2,14,Mercredi,0,0,45+,F,moyen,20
beIN Sports 2,14,Mercredi,0,0,45+,H,eleve,2
beIN Sports 2,14,Mercredi,0,0,45+,H,faible,16
beIN Sports 2,14,Mercredi,0,0,45+,H,moyen,30
beIN Sports 2,14,Samedi,0,0,18-24,H,eleve,2
beIN Sports 2,14,Samedi,0,0,18-24,H,faible,2
beIN Sports 2,14,Samedi,0,0,25-34,F,faible,4
beIN Sports 2,14,Samedi,0,0,25-34,H,faible,12
beIN Sports 2,14,Samedi,0,0,25-34,H,moyen,22
beIN Sports 2,14,Samedi,0,0,35-44,F,faible,4
beIN Sports 2,14,Samedi,0,0,35-44,F,moyen,22
beIN Sports 2,14,Samedi,0,0,35-44,H,faible,40
beIN Sports 2,14,Samedi,0,0,35-44,H,moyen,42
beIN Sports 2,14,Samedi,0,0,45+,F,faible,8
beIN Sports 2,14,Samedi,0,0,45+,F,moyen,18
beIN Sports 2,14,Samedi,0,0,45+,H,faible,34
beIN Sports 2,14,Samedi,0,0,45+,H,moyen,66
beIN Sports 2,14,Vendredi,0,0,25-34,F,faible,6
beIN Sports 2,14,Vendredi,0,0,25-34,F,moyen,2
beIN Sports 2,14,Vendredi,0,0,25-34,H,moyen,2
beIN Sports 2,14,Vendredi,0,0,35-44,F,faible,8
beIN Sports 2,14,Vendredi,0,0,35-44,F,moyen,2
beIN Sports 2,14,Vendredi,0,0,35-44,H,faible,8
beIN Sports 2,14,Vendredi,0,0,35-44,H,moyen,30
beIN Sports 2,14,Vendredi,0,0,45+,F,moyen,26
beIN Sports 2,14,Vendredi,0,0,45+,H,eleve,2
beIN Sports 2,14,Vendredi,0,0,45+,H,faible,14
beIN Sports 2,14,Vendredi,0,0,45+,H,moyen,38
beIN Sports 2,15,Dimanche,0,0,18-24,F,faible,6
beIN Sports 2,15,Dimanche,0,0,18-24,H,faible,8
beIN Sports 2,15,Dimanche,0,0,18-24,H,moyen,2
beIN Sports 2,15,Dimanche,0,0,25-34,F,faible,10
beIN Sports 2,15,Dimanche,0,0,25-34,F,moyen,20
beIN Sports 2,15,Dimanche,0,0,25-34,H,faible,44
beIN Sports 2,15,Dimanche,0,0,25-34,H,moyen,52
beIN Sports 2,15,Dimanche,0,0,35-44,F,faible,20
beIN Sports 2,15,Dimanche,0,0,35-44,F,moyen,38
beIN Sports 2,15,Dimanche,0,0,35-44,H,faible,64
beIN Sports 2,15,Dimanche,0,0,35-44,H,moyen,154
beIN Sports 2,15,Dimanche,0,0,45+,F,faible,22
beIN Sports 2,15,Dimanche,0,0,45+,F,moyen,66
beIN Sports 2,15,Dimanche,0,0,45+,H,eleve,4
beIN Sports 2,15,Dimanche,0,0,45+,H,faible,60
beIN Sports 2,15,Dimanche,0,0,45+,H,moyen,120
beIN Sports 2,15,Jeudi,0,1,18-24,F,moyen,2
beIN Sports 2,15,Jeudi,0,1,18-24,H,faible,10
beIN Sports 2,15,Jeudi,0,1,18-24,H,moyen,6
beIN Sports 2,15,Jeudi,0,1,25-34,F,faible,10
beIN Sports 2,15,Jeudi,0,1,25-34,F,moyen,38
beIN Sports 2,15,Jeudi,0,1,25-34,H,faible,48
beIN Sports 2,15,Jeudi,0,1,25-34,H,moyen,108
beIN Sports 2,15,Jeudi,0,1,35-44,F,eleve,2
beIN Sports 2,15,Jeudi,0,1,35-44,F,faible,22
beIN Sports 2,15,Jeudi,0,1,35-44,F,moyen,64
beIN Sports 2,15,Jeudi,0,1,35-44,H,eleve,4
beIN Sports 2,15,Jeudi,0,1,35-44,H,faible,84
beIN Sports 2,15,Jeudi,0,1,35-44,H,moyen,208
beIN Sports 2,15,Jeudi,0,1,45+,F,faible,24
beIN Sports 2,15,Jeudi,0,1,45+,F,moyen,68
beIN Sports 2,15,Jeudi,0,1,45+,H,eleve,2
beIN Sports 2,15,Jeudi,0,1,45+,H,faible,102
beIN Sports 2,15,Jeudi,0,1,45+,H,moyen,204
beIN Sports 2,15,Lundi,0,0,18-24,F,moyen,2
beIN Sports 2,15,Lundi,0,0,18-24,H,moyen,4
beIN Sports 2,15,Lundi,0,0,25-34,F,faible,12
beIN Sports 2,15,Lundi,0,0,25-34,F,moyen,24
beIN Sports 2,15,Lundi,0,0,25-34,H,faible,32
beIN Sports 2,15,Lundi,0,0,25-34,H,moyen,34
beIN Sports 2,15,Lundi,0,0,35-44,F,eleve,4
beIN Sports 2,15,Lundi,0,0,35-44,F,faible,14
beIN Sports 2,15,Lundi,0,0,35-44,F,moyen,38
beIN Sports 2,15,Lundi,0,0,35-44,H,faible,22
beIN Sports 2,15,Lundi,0,0,35-44,H,moyen,94
beIN Sports 2,15,Lundi,0,0,45+,F,faible,26
beIN Sports 2,15,Lundi,0,0,45+,F,moyen,44
beIN Sports 2,15,Lundi,0,0,45+,H,eleve,2
beIN Sports 2,15,Lundi,0,0,45+,H,faible,52
beIN Sports 2,15,Lundi,0,0,45+,H,moyen,104
beIN Sports 2,15,Mardi,0,0,18-24,F,faible,4
beIN Sports 2,15,Mardi,0,0,18-24,F,moyen,4
beIN Sports 2,15,Mardi,0,0,18-24,H,moyen,8
beIN Sports 2,15,Mardi,0,0,25-34,F,faible,6
beIN Sports 2,15,Mardi,0,0,25-34,F,moyen,20
beIN Sports 2,15,Mardi,0,0,25-34,H,faible,34
beIN Sports 2,15,Mardi,0,0,25-34,H,moyen,34
beIN Sports 2,15,Mardi,0,0,35-44,F,eleve,2
beIN Sports 2,15,Mardi,0,0,35-44,F,faible,16
beIN Sports 2,15,Mardi,0,0,35-44,F,moyen,24
beIN Sports 2,15,Mardi,0,0,35-44,H,faible,48
beIN Sports 2,15,Mardi,0,0,35-44,H,moyen,58
beIN Sports 2,15,Mardi,0,0,45+,F,faible,24
beIN Sports 2,15,Mardi,0,0,45+,F,moyen,36
beIN Sports 2,15,Mardi,0,0,45+,H,eleve,6
beIN Sports 2,15,Mardi,0,0,45+,H,faible,60
beIN Sports 2,15,Mardi,0,0,45+,H,moyen,90
beIN Sports 2,15,Mercredi,0,0,18-24,F,faible,2
beIN Sports 2,15,Mercredi,0,0,18-24,H,faible,2
beIN Sports 2,15,Mercredi,0,0,18-24,H,moyen,2
beIN Sports 2,15,Mercredi,0,0,25-34,F,faible,14
beIN Sports 2,15,Mercredi,0,0,25-34,F,moyen,24
beIN Sports 2,15,Mercredi,0,0,25-34,H,faible,28
beIN Sports 2,15,Mercredi,0,0,25-34,H,moyen,32
beIN Sports 2,15,Mercredi,0,0,35-44,F,faible,14
beIN Sports 2,15,Mercredi,0,0,35-44,F,moyen,28
beIN Sports 2,15,Mercredi,0,0,35-44,H,faible,56
beIN Sports 2,15,Mercredi,0,0,35-44,H,moyen,56
beIN Sports 2,15,Mercredi,0,0,45+,F,faible,28
beIN Sports 2,15,Mercredi,0,0,45+,F,moyen,50
beIN Sports 2,15,Mercredi,0,0,45+,H,faible,66
beIN Sports 2,15,Mercredi,0,0,45+,H,moyen,112
beIN Sports 2,15,Samedi,0,0,18-24,F,eleve,2
beIN Sports 2,15,Samedi,0,0,18-24,F,moyen,4
beIN Sports 2,15,Samedi,0,0,18-24,H,eleve,6
beIN Sports 2,15,Samedi,0,0,18-24,H,faible,4
beIN Sports 2,15,Samedi,0,0,18-24,H,moyen,18
beIN Sports 2,15,Samedi,0,0,25-34,F,faible,16
beIN Sports 2,15,Samedi,0,0,25-34,F,moyen,16
beIN Sports 2,15,Samedi,0,0,25-34,H,faible,44
beIN Sports 2,15,Samedi,0,0,25-34,H,moyen,38
beIN Sports 2,15,Samedi,0,0,35-44,F,faible,28
beIN Sports 2,15,Samedi,0,0,35-44,F,moyen,44
beIN Sports 2,15,Samedi,0,0,35-44,H,eleve,2
beIN Sports 2,15,Samedi,0,0,35-44,H,faible,78
beIN Sports 2,15,Samedi,0,0,35-44,H,moyen,130
beIN Sports 2,15,Samedi,0,0,45+,F,faible,26
beIN Sports 2,15,Samedi,0,0,45+,F,moyen,36
beIN Sports 2,15,Samedi,0,0,45+,H,eleve,4
beIN Sports 2,15,Samedi,0,0,45+,H,faible,114
beIN Sports 2,15,Samedi,0,0,45+,H,moyen,180
beIN Sports 2,15,Vendredi,0,0,18-24,F,faible,2
beIN Sports 2,15,Vendredi,0,0,18-24,F,moyen,4
beIN Sports 2,15,Vendredi,0,0,18-24,H,faible,4
beIN Sports 2,15,Vendredi,0,0,18-24,H,moyen,6
